"Airport Name","latitude_deg","longitude_deg","iata_code","","City Name","lat","lng"
"","","","","","Sirdala","24.6559","85.4092"
"","","","","","Hunasamaranhalli","13.1435","77.62"
"","","","","","Chausa","25.5149","83.897"
"","","","","","Murungattoluvu","11.1651","77.6411"
"","","","","","Ghusiya","25.1832","84.2486"
"","","","","","Motipur","25.8159","86.014"
"","","","","","Semmarikulan","8.4815","77.9972"
"","","","","","Kaithinia","26.2317","86.2817"
"","","","","","Rangasamudram","13.714","78.2645"
"","","","","","Kusumha","25.1859","85.9234"
"","","","","","Hadiaya","30.3413","75.5117"
"","","","","","Atlapadu","16.8877","81.6772"
"","","","","","Rampur","25.8864","86.9547"
"","","","","","Karattuppalaiyam","11.4402","77.3575"
"","","","","","Elambalur","11.2669","78.8816"
"","","","","","Bareh","26.6786","78.1887"
"","","","","","Kakkat","12.1998","75.2024"
"","","","","","Tivim","15.6","73.8"
"","","","","","Mahuver","21.0081","72.8681"
"","","","","","Tellar","12.4011","79.553"
"","","","","","Haraiya","27.09","85.09"
"","","","","","Kottampatti","10.6705","77.0194"
"","","","","","Sundarapandiyam","9.6127","77.6738"
"","","","","","Lapanga","23.6333","85.377"
"","","","","","Tiruvengadam","9.2586","77.6748"
"","","","","","Periyapuliyur","11.4296","77.6309"
"","","","","","Kannandahalli","12.4164","78.3803"
"","","","","","Vanipenta","14.7906","78.7805"
"","","","","","Punnavalli","16.4062","80.401"
"","","","","","Belsara","26.0152","87.2023"
"","","","","","Bararam","26.1572","84.3627"
"","","","","","Rampura","14.881","76.7814"
"","","","","","Pipra Dewas","25.4636","86.0236"
"","","","","","Madhubani","27.0001","84.104"
"","","","","","Atturkuppam","12.6","78.5423"
"","","","","","Wadgira","16.5858","77.098"
"","","","","","Tungavi","10.6263","77.3294"
"","","","","","Zafargarh","17.7686","79.4859"
"","","","","","Para","23.52","86.52"
"","","","","","Pai Bigha","25.0511","84.9226"
"","","","","","Latteri","12.9712","79.0685"
"","","","","","Santamaguluru","16.1303","79.9486"
"","","","","","Mohdra","24.1849","79.9577"
"","","","","","Malhargarh","24.2829","74.9902"
"","","","","","Velakkuttai","12.6519","78.6937"
"","","","","","Avalurpet","12.38","79.3465"
"","","","","","Pulluru","16.8301","80.6226"
"","","","","","Pondaluru","14.2535","79.2408"
"","","","","","Perumbalam","9.85","76.3667"
"","","","","","Makri","24.386","83.5559"
"","","","","","Piprai","24.5097","77.9642"
"","","","","","Pindra","24.9595","80.7879"
"","","","","","Madanpur","24.6554","84.5844"
"","","","","","Dinara","25.4613","78.3205"
"","","","","","Ottappidaram","8.9127","78.0218"
"","","","","","Pathari","23.9333","78.2167"
"","","","","","Makhar","25.7693","86.6025"
"","","","","","Parmanpur","26.1457","87.3122"
"","","","","","Laligam","12.05","78.15"
"","","","","","Velpuru","16.1496","79.863"
"","","","","","Bithauli","26.0219","86.0793"
"","","","","","Manrar","25.8895","85.0643"
"","","","","","Thepaha Raja Ram","26.2229","84.2523"
"","","","","","Reddippatti","11.21","78.2166"
"","","","","","Pareo","25.5582","84.8017"
"","","","","","Karimpur","23.97","88.62"
"","","","","","Kishanpura Kalan","30.9337","75.3499"
"","","","","","Dundankop","16.14","74.81"
"","","","","","Kannamangalam","12.7499","79.1518"
"","","","","","Dahua","24.7742","87.0325"
"","","","","","Talapalli","18.1158","78.57"
"","","","","","Barahbatta","25.7727","85.7522"
"","","","","","Dandkhora","25.5729","87.6472"
"","","","","","Hardia","25.8657","86.2176"
"","","","","","Tiruvambalapuram","8.2514","77.7752"
"","","","","","Konidena","16.0156","80.057"
"","","","","","Dhorgaon","25.9545","86.8933"
"","","","","","Simrol","22.5387","75.9111"
"","","","","","Ikkarai Boluvampatti","10.9669","76.7996"
"","","","","","Nanjundapuram","11.0857","76.8726"
"","","","","","Kataha","26.7159","84.9424"
"","","","","","Beltangadi","12.9795","75.2699"
"","","","","","Bendrahalli","12.2642","78.3223"
"","","","","","Piploda","23.6073","74.942"
"","","","","","Kathurah","29.086","76.582"
"","","","","","Adamankottai","12.0742","78.1237"
"","","","","","Bhagsar","30.4417","74.4023"
"","","","","","Godhra","20.9231","70.9214"
"","","","","","Madari Hat","26.7","89.2833"
"","","","","","Bochaha","25.5675","85.7393"
"","","","","","Gundi","18.6237","79.0923"
"","","","","","Nambutalai","9.7277","79.0071"
"","","","","","Anantpur","16.889","75.0146"
"","","","","","Bilaspur","30.32","77.32"
"","","","","","Tadhwa Nandpur","26.7556","84.4326"
"","","","","","Babhantoli","26.252","87.926"
"","","","","","Masar","25.5577","84.5767"
"","","","","","Rampur","25.1826","86.1465"
"","","","","","Gandlapenta","14.05","78.3089"
"","","","","","Haripur","26.258","87.242"
"","","","","","Mangalam","11.6368","79.2806"
"","","","","","Thogaduru","12.0957","76.8078"
"","","","","","Kirlampudi","17.1919","82.1825"
"","","","","","Bhawanandpur","25.54","86.103"
"","","","","","Hindoli","25.4","75.83"
"","","","","","Petua","22.4143","88.4489"
"","","","","","Dobhawan","25.3987","85.7856"
"","","","","","Gonikoppal","12.183","75.9294"
"","","","","","Chavuttahalli","12.4202","78.2352"
"","","","","","Chilpur","18.2388","79.4529"
"","","","","","Kudayattur","9.8167","76.7833"
"","","","","","Soanpeta","18.9586","78.361"
"","","","","","Majali","14.9","74.1"
"","","","","","Sulibele","13.1667","77.8"
"","","","","","Pachhapur","16.0955","74.6875"
"","","","","","Banaso","23.9884","85.7866"
"","","","","","Ratnahalli","12.3652","76.502"
"","","","","","Ekma","26.0541","86.6121"
"","","","","","Puduppattanam","10.7626","79.1616"
"","","","","","Rellivalasa","17.9108","83.41"
"","","","","","Talavadi","11.778","77.0055"
"","","","","","Perumbalai","11.9635","77.9375"
"","","","","","Pagidyala","15.9333","78.3333"
"","","","","","Avanashipalaiyam","10.9696","77.4352"
"","","","","","Nagathan","16.83","75.73"
"","","","","","Gamharia","26.0561","86.7243"
"","","","","","Parur","11.5793","79.255"
"","","","","","Sarmera","25.2564","85.7988"
"","","","","","Jaisinghnagar","23.626","78.5726"
"","","","","","Sanampudi","16.086","79.835"
"","","","","","Gawan","28.43","78.35"
"","","","","","Ittikelakunta","16.6797","81.7094"
"","","","","","Kochgawan","25.0431","85.6279"
"","","","","","Nandamuru","16.8458","81.6466"
"","","","","","Daulatpur","25.3682","87.8983"
"","","","","","Baretha","25.5258","87.4485"
"","","","","","Adesar","23.5589","70.9833"
"","","","","","Mianpur Dubauli","26.7381","84.4661"
"","","","","","Koranampatti","11.6085","77.9049"
"","","","","","Palankottai","9.1356","77.6952"
"","","","","","Bisaria","25.9789","87.1003"
"","","","","","Semri","22.6833","78.0833"
"","","","","","Parauli","26.2227","84.7042"
"","","","","","Virapandiyanpattanam","8.52","78.1181"
"","","","","","Dumra","25.5907","87.0614"
"","","","","","Kamargani","22.5475","88.6606"
"","","","","","Vemulanarva","16.992","80.2824"
"","","","","","Nazira","22.218","88.2757"
"","","","","","Kondaparti","17.9219","79.5373"
"","","","","","Ekalbehri","21.8933","78.8794"
"","","","","","Sirsa","26.2667","84.7403"
"","","","","","Vardhamankota","17.3775","79.441"
"","","","","","Gobindpura","30.2805","75.0187"
"","","","","","Dakpatthar","30.4969","77.7989"
"","","","","","Kannulu","12.8685","74.9025"
"","","","","","Sangi","26.3237","86.4481"
"","","","","","Salehpur","25.6119","87.2973"
"","","","","","Arrapalli","18.0718","79.7386"
"","","","","","Thikri","22.0634","75.4007"
"","","","","","Dabhaura","25.1162","81.3044"
"","","","","","Naruar","26.2388","86.2396"
"","","","","","Berchha","23.2823","76.3199"
"","","","","","Ramasingavaram","16.8863","81.1083"
"","","","","","Gangadhar","18.5883","79.011"
"","","","","","Dodarasinakere","12.5083","77.02"
"","","","","","Minakshipuram","9.9908","77.3709"
"","","","","","Kanhai","25.9761","86.2898"
"","","","","","Udburu","23.0333","85.3667"
"","","","","","Khundawandpur","25.6689","86.0363"
"","","","","","Navani","11.3709","78.138"
"","","","","","Ekhari","26.5246","86.3071"
"","","","","","Khaspur","25.6466","84.9936"
"","","","","","Jalkaura","25.5034","86.3671"
"","","","","","Kaikaram","16.812","81.366"
"","","","","","Vatakemuri","10.43","76.12"
"","","","","","Rampur Rajwa","25.7057","86.1781"
"","","","","","Somvarpet","12.597","75.8496"
"","","","","","Mallampalli","18.1105","79.8494"
"","","","","","Barwadih","23.8478","84.1105"
"","","","","","Madhopur","26.7369","85.0625"
"","","","","","Raun","26.3431","78.9443"
"","","","","","Atari","31.6008","74.6056"
"","","","","","Manbazar","23.0615","86.6642"
"","","","","","Valaiyampattu","12.6927","78.6347"
"","","","","","Paharpur","25.7225","86.6203"
"","","","","","Madhura","25.5418","87.5267"
"","","","","","Janapul","22.8615","88.6868"
"","","","","","Adivala","13.9131","76.6619"
"","","","","","Sendamangalam","11.7431","79.379"
"","","","","","Kalladai","10.7272","78.4634"
"","","","","","Sikandarpur","25.3256","86.5051"
"","","","","","Manchenahalli","13.5007","77.6035"
"","","","","","Rampur Parhat","25.5916","87.1622"
"","","","","","Khagam","27.32","95.9"
"","","","","","Trovagunta","15.5509","80.0589"
"","","","","","Kujri","26.2392","87.6366"
"","","","","","Anjukulippatti","10.2444","78.0794"
"","","","","","Dhantola","26.2016","88.1095"
"","","","","","Bagor","25.3575","74.3731"
"","","","","","Nathana","30.3155","75.0931"
"","","","","","Ranigaon","27.1","74.4167"
"","","","","","Mangrawan","25.0929","84.3912"
"","","","","","Muddada","18.2385","83.8687"
"","","","","","Ilami","24.6776","87.8804"
"","","","","","Devmaudaldal","24.6312","81.1594"
"","","","","","Baghduma","24.8223","87.0116"
"","","","","","Kaithwar","26.1678","86.2575"
"","","","","","Valtoha","31.2074","74.6423"
"","","","","","Madhuban Bediban","26.5062","84.9951"
"","","","","","Karath","25.201","84.3672"
"","","","","","Mehdipur","25.3902","86.7324"
"","","","","","Narayanraopet","18.2114","78.7794"
"","","","","","Hesarghatta","13.1391","77.4783"
"","","","","","Malaudh","30.6333","75.9356"
"","","","","","Katigang","25.4157","87.8245"
"","","","","","Nadimpalem","16.2123","80.3097"
"","","","","","Ekchari","25.2093","87.2159"
"","","","","","Viralimalai","10.6023","78.5471"
"","","","","","Tepperumalnallur","10.9694","79.4254"
"","","","","","Durgi","16.4286","79.5406"
"","","","","","Periya Pattanam","9.2726","78.9023"
"","","","","","Gudalur","10.783","78.4232"
"","","","","","Bimun","34.0588","74.7539"
"","","","","","Molagavalli","15.3567","77.3301"
"","","","","","Musapur","25.6821","85.7346"
"","","","","","Malaimachchampatti","10.9058","77.005"
"","","","","","Israna","29.2739","76.8461"
"","","","","","Sundarsi","23.2688","76.4399"
"","","","","","Elurpatti","11.0234","78.2844"
"","","","","","Asahni","26.0079","84.4799"
"","","","","","Marne","13.3284","75.0113"
"","","","","","Alawalpur","31.4316","75.6561"
"","","","","","Uppur","13.3945","74.7657"
"","","","","","Inole","17.8682","79.5545"
"","","","","","Gangapur","25.8565","86.9496"
"","","","","","Gold","33.5874","74.1445"
"","","","","","Kerap","24.8332","84.614"
"","","","","","Idumbavanam","10.4224","79.6001"
"","","","","","Bijeraghogarh","23.9955","80.6066"
"","","","","","Narsingi","17.3876","78.357"
"","","","","","Khawad","23.5443","72.4432"
"","","","","","Erikolam","12.1333","75.2833"
"","","","","","Kadanadu","11.4607","76.7182"
"","","","","","Kommuru","16.0667","80.3667"
"","","","","","Gonghaur","26.4346","86.216"
"","","","","","Raitar","25.0577","85.5366"
"","","","","","Dhanga","26.463","86.0452"
"","","","","","Kankanalapalle","15.9923","79.4848"
"","","","","","Pipra","26.346","87.2916"
"","","","","","Chewara","25.0756","85.9277"
"","","","","","Harlakhi","26.6353","85.9842"
"","","","","","Rasol","20.6298","85.3126"
"","","","","","Ghosrawan","25.091","85.578"
"","","","","","Saidoke","30.5267","75.2867"
"","","","","","Medleri","14.6667","75.7333"
"","","","","","Khanpur Khairanti","26.1456","84.3334"
"","","","","","Bairiya","26.3392","84.8236"
"","","","","","Elurupadu","16.5167","81.35"
"","","","","","Aurahi","25.8263","87.1365"
"","","","","","Dibraghani","25.8261","87.0664"
"","","","","","Vadakethara","10.6583","76.4667"
"","","","","","Ghanipur Bejha","25.9281","85.5548"
"","","","","","Basni","25.4435","82.8291"
"","","","","","Budalur","10.7861","78.9864"
"","","","","","Anjehalli","12.1395","77.9808"
"","","","","","Naurhiya","24.2069","82.5655"
"","","","","","Sadiqpur Maraul","25.9966","85.5777"
"","","","","","Bendarhalli","12.15","77.1"
"","","","","","Simarbani","26.1953","87.1769"
"","","","","","Sivamalai","11.0319","77.5384"
"","","","","","Jawasa","26.6259","78.7418"
"","","","","","Bobil","25.6269","86.8069"
"","","","","","Sarpamari","26.3073","89.8666"
"","","","","","Nirna","17.77","77.14"
"","","","","","Iawar","23.0094","76.5007"
"","","","","","Khari","33.389","75.1514"
"","","","","","Muhammadganj","26.1506","87.0792"
"","","","","","Dharir","22.3958","88.8628"
"","","","","","Kallayi","12.0051","75.583"
"","","","","","Mohanpur","25.5507","85.3222"
"","","","","","Kovilpatti","10.0283","77.5809"
"","","","","","Danau Kandimarg","33.5646","74.9754"
"","","","","","Ramdeora","27.01","71.92"
"","","","","","Ponneri","12.5972","78.5979"
"","","","","","Ramkali","22.4322","88.3285"
"","","","","","Pettampalaiyam","11.3499","77.5706"
"","","","","","Devarapalle","17.9886","82.9811"
"","","","","","Uppalaguptam","16.5667","82.1"
"","","","","","Singhana","22.1902","74.9702"
"","","","","","Taisar","22.4867","84.1804"
"","","","","","Hazrat Shiura","25.5976","85.6119"
"","","","","","Jamunamukh","26.1015","92.7426"
"","","","","","Vempatti","17.4488","79.5992"
"","","","","","Ukwa","21.971","80.4662"
"","","","","","Gaurdah","25.7097","86.557"
"","","","","","Kadimetla","15.7376","77.5385"
"","","","","","Jhabrera","29.8091","77.7734"
"","","","","","Sarakkayhalli","12.2191","78.048"
"","","","","","Kharagbani","26.4852","86.3073"
"","","","","","Kakarati","24.5639","80.2659"
"","","","","","Rangapuram","15.4092","78.0746"
"","","","","","Tirubhuvane","11.9281","79.6448"
"","","","","","Pumalakkundu","9.8871","77.4498"
"","","","","","Bakharia","26.7666","84.6619"
"","","","","","Ukhai Purbari Patti","26.2471","84.4066"
"","","","","","Barjhar","22.6012","74.2471"
"","","","","","Hamira","31.4589","75.4304"
"","","","","","Hathaura","26.1744","84.3294"
"","","","","","Chhapera","23.8948","76.4538"
"","","","","","Tandarampattu","12.1533","78.9473"
"","","","","","Baisuhalli","12.2064","78.1906"
"","","","","","Barahpur","25.4192","85.8762"
"","","","","","Langhnaj","23.45","72.4833"
"","","","","","Tiruvaduturai","11.0379","79.5215"
"","","","","","Muppalla","16.3198","80.0927"
"","","","","","Tadangam","12.1056","78.1226"
"","","","","","Bagchini","26.4817","77.8185"
"","","","","","Mahalgaon","26.0466","87.5774"
"","","","","","Bayaram","18.0506","80.7375"
"","","","","","Kirangur","12.4316","76.6993"
"","","","","","Chinnampalaiyam","10.6604","77.0248"
"","","","","","Asudapuram","15.878","78.132"
"","","","","","Chilmil","25.4563","86.1364"
"","","","","","Chiman","30.12","75.695"
"","","","","","Qutubpur","25.6279","85.3684"
"","","","","","Barpathar","26.2871","93.8884"
"","","","","","Kalaikunda","22.3424","87.2265"
"","","","","","Ladhuka","30.5082","74.0905"
"","","","","","Chandwara","24.393","85.4798"
"","","","","","Bhogapuram","18.0311","83.4967"
"","","","","","Parol","32.346","75.4344"
"","","","","","Nattakkadaiyur","11.0882","77.6637"
"","","","","","Katuria","24.7476","86.7205"
"","","","","","Takkali","8.2461","77.3186"
"","","","","","Mallappadi","12.5273","78.3756"
"","","","","","Kesli","23.4183","78.8062"
"","","","","","Manteswar","23.4225","88.1075"
"","","","","","Nulivedu","14.1002","78.5548"
"","","","","","Chinnakkavundanur","11.4559","77.8673"
"","","","","","Jaffar Khanpet","18.6875","79.5411"
"","","","","","Boddikurapadu","15.6591","79.7509"
"","","","","","Harpur","25.6537","86.3288"
"","","","","","Tarawan","24.7295","85.2529"
"","","","","","Pelagor","25.5992","87.7214"
"","","","","","Sujapur","25.4815","87.4435"
"","","","","","Sosale","12.233","76.917"
"","","","","","Borna","25.4373","86.6172"
"","","","","","Hasanpura","26.0751","84.3618"
"","","","","","Nagayalanka","15.95","80.9167"
"","","","","","Unao","25.5784","78.6006"
"","","","","","Telkathu","26.1124","84.3733"
"","","","","","Kalvarpatti","10.625","77.9375"
"","","","","","Maihma Sarja","30.311","74.8427"
"","","","","","Jahangirpur Salkhani","25.8335","85.4795"
"","","","","","Baisa","25.3552","86.7246"
"","","","","","Timmapuram","15.4887","78.5744"
"","","","","","Rudraprayag","30.28","78.98"
"","","","","","Janpur","25.2958","84.8789"
"","","","","","Chianki","24.0051","84.1098"
"","","","","","Ralla","30.12","75.432"
"","","","","","Pangunattam","12.1112","78.0123"
"","","","","","Rupahi","26.411","92.74"
"","","","","","Patchur","12.5949","78.4622"
"","","","","","Mariyadau","24.2762","79.6559"
"","","","","","Khajuri","26.063","87.1341"
"","","","","","Satravada","13.3201","79.5488"
"","","","","","Pasraha","25.3973","86.7034"
"","","","","","Draksharama","16.7928","82.0635"
"","","","","","Uranganpatti","9.9984","78.4297"
"","","","","","Mumaradikop","15.9","75.5"
"","","","","","Honganur","12.6044","77.2175"
"","","","","","Isua","25.233","85.843"
"","","","","","Kanajanahalli","14.1092","76.8381"
"","","","","","Khandaich","24.8511","86.2395"
"","","","","","Modavandisatyamangalam","11.2635","77.7285"
"","","","","","Kharahara","24.9142","87.0006"
"","","","","","Dahi","22.1122","74.5879"
"","","","","","Asarhi","25.2892","85.2189"
"","","","","","Lagunia Raghukanth","25.8195","85.7725"
"","","","","","Kollankulam","8.7964","77.5681"
"","","","","","Kunnattur","11.2727","77.4107"
"","","","","","Uppalapadu","16.3862","79.9983"
"","","","","","Chicholi","22.01","77.66"
"","","","","","Majhariya","26.8696","84.8771"
"","","","","","Bhachhi","26.3404","86.0585"
"","","","","","Thakurainia","26.2098","86.0191"
"","","","","","Anandpur","25.6192","84.8673"
"","","","","","Gainrha","25.9916","87.4648"
"","","","","","Deokali","25.9068","86.1111"
"","","","","","Rajapudi","17.183","82.05"
"","","","","","Punnaikkayal","8.6322","78.1119"
"","","","","","Oppicherla","16.4444","79.6967"
"","","","","","Pappampatti","10.4446","77.4048"
"","","","","","Alukkuli","11.4458","77.3574"
"","","","","","Chilakhana","26.299","89.5892"
"","","","","","Piru","25.1009","84.5583"
"","","","","","Rampur","25.9256","84.7468"
"","","","","","Itiki","14.951","76.0944"
"","","","","","Barnaon","25.4809","84.525"
"","","","","","Pedda Tumbalam","15.6328","77.1036"
"","","","","","Ganaram","18.5275","78.245"
"","","","","","Algun","31.2795","74.6517"
"","","","","","Samalpur","25.1961","88.0419"
"","","","","","Gandikunta","16.1693","80.9443"
"","","","","","Bendapudi","17.2673","82.3758"
"","","","","","Katteragandla","15.0091","78.9584"
"","","","","","Sitanagaram","16.2396","80.5855"
"","","","","","Ratangarh","24.8167","75.1167"
"","","","","","Matar","21.726","73.0251"
"","","","","","Ahmadpur","23.8365","87.6912"
"","","","","","Harbatpur","30.45","77.73"
"","","","","","Chunakhali","22.301","88.7951"
"","","","","","Madhopur","26.7474","84.7054"
"","","","","","Iarpur","22.2998","88.2994"
"","","","","","Raipur Buzurg","25.7118","85.6956"
"","","","","","Mamidipalli","17.2516","78.4521"
"","","","","","Aranya Kalan","23.2448","76.7435"
"","","","","","Nutakki","16.4139","80.6506"
"","","","","","Kahla","26.3747","84.5433"
"","","","","","Sandalpur","25.5639","87.5082"
"","","","","","Karsaut","26.1298","84.4825"
"","","","","","Vallapuram","11.4","78.88"
"","","","","","Kondrukota","17.3477","81.6041"
"","","","","","Vaikuntam","11.5197","77.9398"
"","","","","","Kaujalgi","16.14","74.81"
"","","","","","Kondayampalaiyam","11.513","77.4371"
"","","","","","Jajireddigudem","17.3278","79.5711"
"","","","","","Gudimulakhandrika","16.382","81.7335"
"","","","","","Gandhwani","22.34","75.0048"
"","","","","","Vallahbhapuram","16.3528","80.7175"
"","","","","","Badagabettu","13.3335","74.7999"
"","","","","","Gangaura Behra","25.9541","86.5482"
"","","","","","Badnor","25.8355","74.2775"
"","","","","","Nonea","26.9746","84.8768"
"","","","","","Saraunja","25.769","86.5273"
"","","","","","Kandiyankovil","11.0147","77.4695"
"","","","","","Ottapparai","11.1936","77.5964"
"","","","","","Swamimalai","10.9575","79.3293"
"","","","","","Ghattupal","17.0725","78.9239"
"","","","","","Kharika","25.7173","85.1256"
"","","","","","Kodakkal","13.0685","79.4149"
"","","","","","Kannavam","11.8333","75.6667"
"","","","","","Pudukkottai","10.6118","78.0505"
"","","","","","Jambukuttaippatti","12.3246","78.3443"
"","","","","","Chokkalingapuram","10.193","78.3973"
"","","","","","Badanahatti","15.3176","76.8258"
"","","","","","Dhamnod","23.4421","74.9744"
"","","","","","Vadavalam","10.4286","78.8913"
"","","","","","Irungalur","10.9399","78.7619"
"","","","","","Mudhol","15.6406","75.9531"
"","","","","","Gothurutha","10.1862","76.2013"
"","","","","","Ramayipatti","11.472","78.2109"
"","","","","","Laheji","26.0957","84.4009"
"","","","","","Damargidda","16.8189","77.5031"
"","","","","","Jamhra","25.7777","86.7899"
"","","","","","Susari","22.1797","74.7577"
"","","","","","Valkurti","18.7171","79.3823"
"","","","","","Kodigenahalli","13.7214","77.3863"
"","","","","","Muli","22.6388","71.458"
"","","","","","Shirguppi","16.72","75.06"
"","","","","","Chalkari","23.758","85.954"
"","","","","","Jogaili","25.9096","87.4061"
"","","","","","Mamidipalli","18.7772","78.2962"
"","","","","","Chikkala","16.9698","81.5922"
"","","","","","Sewa","24.8753","86.3257"
"","","","","","Jagannadapuram","13.2745","80.1802"
"","","","","","Himmatpura","30.5271","75.3627"
"","","","","","Rajepur","25.5377","85.6228"
"","","","","","Sukkampatti","10.5267","78.1728"
"","","","","","Hirehalli","14.5255","76.6634"
"","","","","","Harpur Bhindi","25.7746","85.6563"
"","","","","","Madepalli","12.5491","78.34"
"","","","","","Nelali","10.9282","77.4832"
"","","","","","Budhma","25.6451","86.8317"
"","","","","","Gudalur","10.7898","78.1285"
"","","","","","Bangaon","26.3081","87.8833"
"","","","","","Dommasandra","12.8781","77.7543"
"","","","","","Op","25.2092","85.3019"
"","","","","","Banbhag","25.7919","87.414"
"","","","","","Bariariya Tola Rajpur","26.4567","84.7043"
"","","","","","Halgeri","14.5551","75.6099"
"","","","","","Sungal","32.9392","74.6935"
"","","","","","Pilikodu","12.1903","75.1667"
"","","","","","Fateh Nangal","31.9453","75.3191"
"","","","","","Morubagalu","13.9702","77.0411"
"","","","","","Anjur","10.5992","76.1553"
"","","","","","Narayanpur","17.8589","76.9733"
"","","","","","Belakvadi","12.255","77.1225"
"","","","","","Chinnayagudem","17.047","81.481"
"","","","","","Konduru","16.678","80.573"
"","","","","","Sansa","25.0291","84.4597"
"","","","","","Mangasamudram","13.2291","79.0909"
"","","","","","Kaithahi","26.3488","86.1521"
"","","","","","Damu","26.5461","85.982"
"","","","","","Sibkund","25.3041","86.399"
"","","","","","Nerinjippettai","11.6543","77.7586"
"","","","","","Dihri","25.3796","85.5376"
"","","","","","Bhargaon","26.075","87.1483"
"","","","","","Malingaon","26.356","87.9614"
"","","","","","Yenmangandla","16.8839","78.0332"
"","","","","","Govindapalle","15.3525","78.5224"
"","","","","","Basudebpur","21.8256","87.619"
"","","","","","Mokri","25.0184","83.5633"
"","","","","","Raipur","25.4226","86.8498"
"","","","","","Chitrada","17.0802","82.2469"
"","","","","","Nandiyalam","12.9237","79.2635"
"","","","","","Tettu","13.6275","78.4322"
"","","","","","Bamaiya Harlal","25.6664","85.8802"
"","","","","","Killimangalam","10.7167","76.35"
"","","","","","Kongnolli","16.42","74.58"
"","","","","","Alawandi","15.2303","75.9801"
"","","","","","Kaglipur","12.8006","77.5082"
"","","","","","Koheda","18.1709","79.0934"
"","","","","","Phagu","26.95","88.7"
"","","","","","Sihali Jagir","28.7997","78.2628"
"","","","","","Kuduru","13.111","77.1479"
"","","","","","Dumri","26.8648","84.3767"
"","","","","","Pattiswaram","10.9253","79.3424"
"","","","","","Miryal","17.5661","78.8095"
"","","","","","Odayarpatti","11.6663","78.2144"
"","","","","","Prabhat Pattan","21.6407","78.2722"
"","","","","","Uchti","25.9197","86.2544"
"","","","","","Satghara","26.3977","86.1678"
"","","","","","Tekpanja","22.2086","88.3122"
"","","","","","Govindapuram","16.1548","80.1027"
"","","","","","Kod","22.885","75.1862"
"","","","","","Kottapalem","17.436","82.495"
"","","","","","Chaukhata","25.0247","81.7375"
"","","","","","Datian","25.4379","87.8378"
"","","","","","Gok","27.1065","88.2459"
"","","","","","Ambara","22.1902","78.6708"
"","","","","","Sogam","34.5014","74.3823"
"","","","","","Kenar","25.2916","85.7416"
"","","","","","Davuluru","16.2625","80.7436"
"","","","","","Koila Belwa","26.3753","84.9986"
"","","","","","Yeldurti","17.9074","78.3721"
"","","","","","Dasaut","25.8997","86.0964"
"","","","","","Umreth","22.1262","78.7149"
"","","","","","Hokur Badasgom","33.6503","75.2359"
"","","","","","Haripura","34.0601","74.7125"
"","","","","","Bimawan","25.5111","84.4946"
"","","","","","Olalapadi","10.7979","76.8923"
"","","","","","Mauji","25.6585","86.2313"
"","","","","","Majhaulia","25.9635","85.5738"
"","","","","","Periyamuttur","12.463","78.1969"
"","","","","","Hussepur","26.1801","84.9408"
"","","","","","Daita","24.3497","87.9342"
"","","","","","Velampatti","10.2311","78.2294"
"","","","","","Bageshwar","29.838","79.771"
"","","","","","Andiyappanur","12.5342","78.7024"
"","","","","","Mirzanagar","25.7726","85.3804"
"","","","","","Kanasanapalle","16.5227","80.7772"
"","","","","","Gurmia","25.819","85.2295"
"","","","","","Jamunia","25.3676","87.0477"
"","","","","","Suganwan","25.1176","85.0022"
"","","","","","Pedda Mupparam","17.4792","79.6817"
"","","","","","Marai Kalan","24.0211","85.3506"
"","","","","","Hagaranahalli","12.3677","76.4173"
"","","","","","Fatehpur Bala","25.8338","85.6928"
"","","","","","Viravada","17.1194","82.211"
"","","","","","Gidha","26.0507","86.8176"
"","","","","","Ghat Borul","17.77","77.14"
"","","","","","Alampur","24.8721","83.8829"
"","","","","","Chandpur","22.4368","88.1711"
"","","","","","Puttai","11.8957","78.8874"
"","","","","","Venkatadripalem","16.0506","79.217"
"","","","","","Sarauni","24.8613","85.8712"
"","","","","","Saraiya","24.8012","84.0816"
"","","","","","Uppugunduru","15.673","80.167"
"","","","","","Tala","24.3735","81.1989"
"","","","","","Udarband","24.8698","92.8694"
"","","","","","Ayanikkad","10.458","76.126"
"","","","","","Manoke","30.675","75.456"
"","","","","","Mamnur","17.9092","79.5926"
"","","","","","Khasbalanda","22.5881","88.6887"
"","","","","","Janhapara","21.339","83.731"
"","","","","","Warkan","25.0331","72.6862"
"","","","","","Dadrewa","28.6728","75.2328"
"","","","","","Charakunda","16.6916","78.7054"
"","","","","","Tajpur","25.9022","84.5055"
"","","","","","Gohi Bishunpur","25.9275","85.8626"
"","","","","","Dharampur","25.2417","82.2331"
"","","","","","Kurichedu","15.9","79.5833"
"","","","","","Kannal","18.6938","79.4288"
"","","","","","Rampur Khajuriya","26.3923","84.7688"
"","","","","","Sahapur","22.52","88.17"
"","","","","","Nadol","25.367","73.45"
"","","","","","Kaniwara","22.2145","79.7366"
"","","","","","Mali","25.6549","86.7275"
"","","","","","Moman Barodiya","23.6042","76.3364"
"","","","","","Babai Kalan","22.8313","78.6774"
"","","","","","Lakhna","25.8865","87.6001"
"","","","","","Dhauni","24.9901","87.0011"
"","","","","","Madhurapur","25.9456","85.9759"
"","","","","","Basdeopur","25.3909","86.6821"
"","","","","","Hatti Mattur","14.9435","75.4239"
